#plotcli -d hx,hy,,
hx and hy are 2D coordinates on a histogram

-0.0609855,1.18794,1.72112,2.39771
-0.103476,0.84508,2.14718,2.14102
0.286101,0.862989,1.41367,1.77134
-0.274672,0.855846,1.55918,2.26683
0.134004,1.12414,1.44151,2.14972
-0.211261,1.25357,1.16929,2.02906
0.0970663,1.18026,1.61655,1.8765
0.174356,0.906355,1.45893,1.64712
0.0440849,0.629886,1.40197,2.12205
0.0259903,0.85341,1.44868,2.12342
-0.0415033,1.37585,1.44191,1.9282
-0.174112,0.917823,1.44502,1.47547
0.040474,0.931346,1.58863,1.60436
-0.161855,0.902114,1.53527,2.09446
-0.483348,0.984012,1.33333,1.88987
-0.0422919,0.838738,1.55604,2.41198
0.0647033,0.624208,1.33422,1.77102
0.197237,0.463513,1.45642,2.14036
0.155866,0.74433,1.53241,2.30891
0.40708,1.02587,1.45388,1.98628
0.262664,0.885775,1.16073,2.04903
-0.116067,0.591869,1.63605,2.11298
-0.0763254,0.88766,1.69416,1.91753
-0.00316523,0.703736,1.28743,1.92104
-0.232488,0.970132,1.31022,1.88593
0.475641,0.931282,1.40608,2.21113
0.111805,1.11899,1.35489,1.71055
0.133066,1.31335,1.71128,2.03761
0.0312078,1.08548,1.40001,2.16249
-0.00289695,1.32115,1.81438,1.84303
-0.423811,0.919835,1.45705,1.80783
0.173702,0.700694,1.80579,1.67941
0.0392437,1.15419,1.35231,2.30734
0.119167,0.840897,1.29426,2.04143
0.120004,1.05911,1.88033,2.00756
0.05401,1.22009,1.67448,2.37492
-0.314847,0.780175,1.65531,2.06484
0.163203,1.05461,1.62122,1.64368
0.269004,0.766768,0.894031,1.76097
0.314606,0.751158,1.52119,2.2526
-0.136483,1.12729,1.89132,2.08922
-0.35908,1.02024,1.09774,2.44652
0.108667,1.28832,1.56675,1.87979
0.153696,0.902675,1.50469,2.02895
-0.295939,1.0862,1.59292,2.41478
0.435424,1.17571,1.73568,1.85887
-0.0230932,0.987889,1.70311,1.83501
0.025577,0.819574,1.65222,1.98874
-0.11233,0.959237,1.65936,1.94183
0.262686,1.08288,1.40749,1.90558
0.137454,1.02885,1.31528,1.9876
0.0756895,0.638159,1.46174,2.12059
-0.316463,0.985203,1.19353,2.2284
-0.281194,1.06543,1.27356,1.95213
0.00376119,0.91471,1.83679,1.72471
0.163315,1.10534,1.40094,2.00398
0.261716,0.907202,1.52024,1.98245
-0.0568923,1.32703,1.26932,2.38384
-0.0870361,0.84089,1.42237,1.73809
0.118645,1.32663,1.31038,1.93161
-0.155511,0.799652,1.37445,2.17725
-0.154158,0.925007,1.57394,2.01296
0.0124656,0.836421,1.46438,1.71869
0.288368,1.04743,1.83751,2.07049
0.0693475,1.25202,1.81589,1.69699
0.0517163,1.0215,1.31913,2.03564
0.00167444,1.24832,1.71428,1.59288
0.158168,1.24854,1.37638,1.75616
-0.226764,0.811533,1.65867,2.2567
0.204368,0.982941,1.54913,1.98214
0.029064,1.08536,1.41981,1.95658
0.0030757,0.918843,1.75198,2.05339
-0.0633901,1.21405,1.44359,1.81968
0.028337,1.15942,1.67849,1.96239
0.0126864,0.859942,1.66505,1.96076
0.0713028,1.11523,1.65941,2.09748
0.250908,1.21181,1.51504,1.54101
0.138531,1.0871,1.33147,2.3526
0.19301,0.795823,1.64455,2.06518
-0.136271,0.87984,1.61434,1.87932
0.0317455,1.09877,1.42358,1.88254
0.0461742,1.0013,1.58465,1.84899
-0.0386411,0.836776,1.68598,2.17942
-0.193319,1.36891,1.66832,2.02877
0.0693754,0.988868,1.48568,2.25106
-0.0287851,1.14949,1.33805,1.87725
0.322528,1.13513,1.37014,1.81554
0.1936,1.12061,1.40881,1.97796
-0.0701571,1.24845,1.37499,1.96871
0.042634,0.982567,1.66846,2.16925
-0.0256399,0.860891,1.52024,2.30379
0.255868,1.01295,1.63529,1.74391
-0.371008,1.20542,1.47916,2.03209
0.102069,0.749203,1.42673,2.10085
-0.056528,1.02371,1.06708,2.13228
-0.193614,0.890502,1.61304,2.1613
0.108481,1.06202,1.36047,2.0618
0.33261,1.02048,1.70682,2.10813
-0.0913996,1.13583,1.23589,1.65591
0.0379913,0.994979,1.55731,1.77504
0.144157,0.805961,1.60522,1.97643
0.00548881,0.991683,1.54554,1.71507
-0.306933,1.11672,1.25464,1.82294
0.24207,0.995627,1.68956,2.22962
0.0687396,0.815841,1.20302,2.31009
0.110149,0.999069,1.56414,2.04908
0.151469,0.67364,1.89982,1.64186
-0.0856339,0.725293,1.53747,2.18879
-0.271524,0.532703,1.69506,2.2205
0.142094,0.973071,1.29591,2.16247
-0.0544862,1.02967,1.11269,2.02073
0.0374172,0.589952,1.34128,2.31138
-0.313958,0.716535,1.22625,1.98051
-0.416247,1.15925,1.46423,1.82909
-0.171561,1.28097,1.23096,1.95616
-0.103876,1.17622,1.20138,1.98426
-0.138117,1.5262,1.4296,2.27442
-0.0928813,0.799377,1.18352,2.31666
0.0624632,1.36329,1.42633,2.14609
0.517658,0.853032,1.30275,2.27465
0.0125628,1.04192,1.44072,1.93916
0.207823,0.618046,1.67161,2.00493
-0.230317,1.65957,1.55036,1.85327
-0.0350977,0.913183,1.78174,1.71613
-0.0699698,1.30768,1.25355,2.06087
0.336257,0.830475,1.5486,2.09427
-0.0472519,0.698118,1.63861,2.1256
0.406979,0.585357,1.50043,2.15436
-0.0679338,1.06738,1.35769,1.96233
-0.0161904,0.856381,1.44438,1.84001
0.143229,0.904963,1.29623,1.85423
-0.0768727,1.23565,1.69413,2.23308
0.120909,0.992699,1.83792,2.0072
-0.190898,0.959659,1.57044,1.80654
0.114347,1.06561,1.38669,2.18857
0.294891,1.04404,1.54729,2.10188
0.0102709,0.709557,1.5696,2.01675
-0.0360748,0.952501,1.56278,2.08495
-0.151781,1.004,1.56143,1.85198
-0.227519,1.09926,1.41175,1.83257
-0.143008,1.4592,1.40938,2.20223
0.203301,0.941625,1.31552,1.7098
-0.152672,1.05477,1.6731,2.02744
-0.020567,0.825389,1.293,1.75871
-0.31864,1.27689,1.36863,2.07737
-0.296465,1.13207,1.2683,1.78251
0.139812,1.18223,1.12385,1.91642
-0.197874,0.5514,1.53605,1.6322
0.130957,1.04107,1.56131,1.95216
0.206155,1.01863,1.26679,1.90283
0.140551,1.05655,1.33852,1.78447
-0.015549,0.745702,1.08758,1.88508
-0.20578,0.817437,1.67081,2.28767
-0.0809791,0.890986,1.78006,2.04107
0.176563,1.00095,1.77339,1.83587
0.00421379,1.35227,1.50905,1.73184
0.196886,0.934861,1.61729,1.64444
-0.0895746,0.790361,1.89485,2.40323
0.0142268,0.969461,1.35933,2.17076
-0.152647,1.0968,1.80017,2.17711
-0.379102,1.08096,1.27992,2.02289
0.184683,1.20195,1.28776,2.24794
-0.000658653,1.12092,1.27673,1.9061
0.0402665,0.993361,1.53382,1.4609
0.203067,0.722203,1.92194,1.65854
-0.394596,0.948536,1.54927,1.85388
0.472743,1.1094,1.74641,1.82916
0.31179,0.827159,1.46109,1.94074
0.23961,0.877029,1.50027,2.24876
-0.0305923,1.16961,1.82707,1.84392
0.120286,0.82668,1.44277,1.62201
-0.0779396,0.830264,1.58255,1.74538
-0.228159,0.842055,1.5317,1.75883
0.272945,0.686123,1.77695,1.76662
-0.154797,0.77018,1.50072,1.98023
0.336351,0.933381,1.8733,2.01292
-0.068762,1.15226,1.63493,1.74165
0.161713,1.26398,1.73375,1.74277
-0.165928,1.04037,1.33738,2.20944
-0.163152,1.21553,1.3355,2.10735
0.168126,0.883574,1.18378,1.90248
-0.308934,1.03771,1.6135,2.05447
-0.0305961,0.735459,1.87909,2.07453
0.173851,0.978311,1.45453,1.98874
-0.32392,1.147,1.33596,1.9543
0.26519,1.17783,1.64328,2.33316
-0.236743,0.812679,0.932977,2.42342
-0.149643,1.32587,1.5907,1.88481
-0.545142,1.33911,1.45191,1.93695
-0.304693,1.11605,1.67553,2.09377
-0.012471,0.953393,1.45633,2.0868
-0.183928,0.666863,1.61073,2.07773
-0.0811337,1.1172,1.69922,2.44401
-0.214064,0.84887,1.77218,1.99249
0.0954424,1.08438,1.68718,1.61181
0.183796,0.864314,2.14362,1.91344
0.360183,1.26564,1.20114,2.11107
0.0212867,0.872091,1.26227,2.2316
-0.0190906,1.13342,1.46893,2.24457
-0.0493297,0.859828,1.48105,1.7992
-0.0801305,1.00154,1.49589,1.87658
-0.0750692,1.10718,1.08376,2.08202
0.0472978,0.55189,1.24848,1.82215
-0.133487,0.867744,1.40786,1.99968
-0.0204022,1.36495,1.69303,2.13441
0.0874525,1.03373,1.61,2.02424
0.0488168,1.11688,1.63593,2.12167
-0.0487908,0.859278,1.52728,1.67445
-0.140474,0.822357,1.68095,2.20148
0.218366,1.35212,1.5408,2.1911
0.105319,0.868514,1.37095,1.43679
-0.0244434,1.03368,1.53635,2.27176
0.0891808,0.867565,1.31248,2.23828
0.0737486,1.20816,1.32238,1.51585
-0.226238,1.29563,1.40255,1.94045
-0.01357,1.21661,1.15489,1.91512
0.0459754,1.24634,1.45275,1.48515
-0.319683,1.42038,1.2488,1.88026
0.185819,0.991727,1.93119,2.18964
-0.0572883,0.824406,1.44794,1.99486
0.0842589,0.790231,1.62349,2.04106
0.276674,1.0058,1.44715,2.01372
-0.349929,1.32504,1.55184,2.33062
0.441756,0.765503,1.43569,1.72555
0.0286013,0.692243,1.40637,2.23162
0.296695,0.918224,1.33086,1.93278
-0.255138,0.8346,1.49008,1.55738
-0.117265,0.896782,1.59792,1.99506
-0.0179124,1.00871,1.58941,1.93232
0.314371,1.04834,1.39913,2.22811
0.198788,0.900467,1.57145,2.14263
0.019331,0.687012,1.71334,1.7781
0.0797605,0.806515,0.827472,2.1622
0.163429,0.887094,1.34395,1.81911
0.0956694,0.999755,1.53692,2.2623
0.138195,0.707522,1.24719,2.09087
0.214849,0.985573,1.55159,2.27671
0.0493137,1.22201,1.66782,1.95796
-0.308297,0.871513,1.19872,2.35623
-0.173858,0.863533,1.46328,1.94389
0.00645046,0.90092,1.61497,2.23023
-0.20143,1.2369,1.6305,1.92274
-0.0153569,1.12576,1.82047,2.32265
0.147953,1.41256,1.7163,1.89869
-0.272725,1.1119,1.60236,1.95005
0.0993877,0.945989,1.42989,1.96835
-0.101006,0.965778,1.38494,1.77388
0.119349,1.05124,1.10116,2.24343
0.190036,0.871634,1.29952,2.03322
-0.192938,0.967068,1.4984,2.12709
0.0158063,1.02604,1.70821,2.1034
-0.245416,1.13106,1.28975,1.85874
-0.0356734,1.01478,1.81855,1.97726
0.214176,1.07024,1.31451,1.99278
0.413332,0.879506,1.56786,1.80671
-0.0949103,0.850707,1.17764,2.07265
0.239392,1.06789,1.58764,1.93321
-0.327084,0.576771,1.71791,1.8913
-0.119856,1.01662,1.34342,1.84253
-0.209705,0.828983,1.29309,2.03822
-0.114353,0.953624,1.44518,1.83858
-0.522538,0.962536,1.50324,1.90381
-0.149765,0.978363,1.89191,1.85893
-0.192288,0.877463,1.35616,1.71838
0.0500646,0.684777,1.18643,1.92288
-0.0402901,0.829883,1.42312,1.95584
-0.0783398,0.921682,1.35598,2.14938
0.0100384,0.951215,1.4879,1.76214
0.376315,0.73856,1.24907,2.03277
-0.140468,0.819799,1.36735,1.83504
0.478161,1.18703,1.2942,2.28417
0.0419777,0.702057,1.66543,2.08839
0.314732,1.30926,1.4676,1.5787
0.0362482,1.19315,1.66709,1.95794
-0.0182273,1.15122,1.32411,2.19128
0.0188612,0.869715,1.85034,2.2111
-0.425802,1.16501,1.53051,1.81565
0.0491762,0.785549,2.00154,1.98916
-0.298966,1.07324,1.3504,2.23301
-0.169923,0.952828,1.68296,1.96668
-0.183494,0.843517,1.2728,1.84468
-0.236033,1.08006,1.38854,2.16582
0.0977374,0.850796,1.45229,1.85546
0.103609,1.20677,1.29614,1.97281
0.153035,0.936061,1.42448,1.77872
-0.200926,0.877955,1.85125,1.8729
-0.223903,0.792682,1.64648,1.92022
0.221085,1.02311,1.6662,2.16072
-0.0377885,0.758333,1.40789,1.89465
-0.099758,0.701635,1.54103,2.03587
0.150157,1.0201,1.58352,1.67237
0.0952993,1.315,1.46375,2.1227
0.276667,0.651793,1.7288,1.60295
0.156228,0.981885,1.28932,2.0547
0.0171012,0.975673,1.35606,2.09586
-0.0635022,1.05672,1.35337,1.97979
0.0345807,1.04461,1.36148,2.40197
-0.0383936,1.15689,1.82018,1.87365
0.10567,0.724161,1.45435,2.07936
0.0937836,1.13517,1.36271,2.12868
0.308978,0.943139,1.42895,1.84538
0.100619,0.903029,1.11333,1.93703
-0.130337,1.27104,1.53604,2.25939
0.143083,1.13701,1.61761,1.7507
0.0801398,0.890796,1.87411,1.92436
-0.074793,1.42963,1.38299,1.84786
-0.0946292,1.18718,1.62169,2.19371
-0.143765,0.74911,1.69576,1.86904
-0.100134,0.484471,1.43534,2.1645
-0.316589,0.915501,1.23904,1.43258
-0.036087,1.17789,1.78077,2.17633
-0.00424412,0.660723,1.43875,2.37611
-0.245792,1.17957,1.76214,2.20371
0.0434541,1.11156,1.52443,1.93472
0.0322325,1.02601,1.54728,1.97044
0.138695,0.976048,1.46852,1.8749
-0.124004,1.12127,2.03923,2.20289
-0.230999,0.9443,1.51215,1.98838
0.251495,1.05541,1.72718,2.15663
-0.402278,0.880446,1.45135,1.9306
0.0330151,0.794881,1.64263,2.04043
-0.0456678,1.22572,1.47668,1.93701
0.0723065,0.519348,1.68083,1.95569
0.168842,1.11761,1.54805,2.30625
-0.323534,0.985383,1.6338,1.72118
-0.131813,0.948026,1.86789,2.05165
-0.108528,0.966349,1.62541,2.05924
-0.110194,0.663422,1.31473,1.81493
0.0821341,1.24111,1.60646,2.09633
-0.132206,1.15393,1.53213,1.88936
0.210509,1.24144,1.68909,1.92874
0.144988,0.773184,1.82192,2.0844
0.0443896,1.13071,1.57704,2.02102
0.106793,1.45201,1.47791,2.13363
0.0200259,0.69086,1.41351,1.92523
0.392855,0.934267,1.55566,2.14444
-0.137225,0.946007,1.74774,1.82361
-0.0192553,0.693935,1.55088,1.70685
0.279833,0.809785,1.74926,2.1262
-0.268999,1.02613,1.12652,2.14663
-0.373678,1.03769,1.45116,1.8294
0.227285,1.11327,1.70297,1.84844
0.0484594,0.998354,1.69657,1.90683
0.0854015,1.30486,1.55932,1.6717
0.336234,0.846825,1.31625,2.00698
0.111909,0.598194,1.37251,1.92471
0.416353,1.08739,1.4027,1.985
-0.280001,1.02398,1.54615,1.88218
-0.0296117,1.19657,1.55978,2.18167
0.030683,0.861038,1.3077,1.88608
-0.108869,1.24168,1.37681,1.84717
-0.0902089,1.33793,1.38633,2.34822
-0.398615,1.15668,1.34644,1.96463
-0.00939847,1.08784,1.44849,2.16466
0.0679533,0.52937,1.51942,2.31158
-0.0375004,1.01253,1.40176,1.89318
0.121742,1.00019,1.47185,2.02541
0.11952,0.905996,1.42327,2.18284
0.0402201,1.08923,1.65932,1.98279
0.0442504,0.759568,1.47537,2.39146
0.315299,0.922775,1.76743,1.42998
0.126375,0.938157,1.41486,2.12817
-0.000167781,0.970278,1.27805,1.97957
0.105413,1.1785,1.32825,2.52383
0.0109199,1.00907,1.33053,2.33015
0.397166,1.09925,1.22609,2.24651
-0.152217,1.11112,1.34749,2.08043
-0.00504324,0.638502,1.44808,1.94511
0.4027,0.768146,1.38669,2.1981
0.00328066,0.88951,1.5074,1.7576
0.0785442,0.692668,1.86376,2.11597
0.0311884,0.924899,1.56657,2.10706
0.148018,1.05009,1.6149,2.16895
-0.0860477,0.891531,1.51119,2.22708
0.00674429,1.08669,1.66311,2.06046
-0.2894,1.25287,1.60586,2.28997
0.155975,0.550511,1.82458,2.27109
-0.104047,1.20793,1.56198,1.92111
0.0914008,1.10013,1.35418,2.18664
-0.0707581,0.729355,1.11257,2.53073
-0.0669883,1.10024,1.72198,2.37661
0.159058,1.19517,1.2549,1.92664
-0.075019,1.01529,1.53841,2.08491
0.0203664,0.955957,1.49123,1.69984
-0.101656,1.22507,1.52373,1.95202
0.326089,0.969032,1.27822,1.72994
-0.208293,1.24245,1.63133,2.20164
0.0255319,1.00424,1.60327,2.01099
0.0792368,1.12915,1.57678,2.23709
0.174198,1.17413,1.52076,2.13404
-0.0685078,0.937556,1.13092,1.78382
-0.321063,0.670901,1.71293,1.89954
0.106246,1.05452,2.3158,2.01071
0.205983,1.0649,1.83034,2.01731
0.211654,0.64369,1.48903,2.08477
0.0283301,1.01496,1.25014,1.94822
-0.299917,1.32467,1.5202,1.90063
-0.202891,0.654231,1.64111,2.24058
0.0522536,0.987853,1.20787,1.74287
-0.0226996,0.988466,1.75879,1.82931
0.215854,0.790377,1.22903,1.7106
-0.135526,0.892301,1.31619,1.89002
-0.188262,0.654939,1.47193,2.34096
0.23893,1.43298,1.88704,2.01817
0.0370683,0.998593,1.5262,1.69561
0.0438907,0.839801,1.47832,1.88936
-0.00770671,1.0197,1.52009,2.10884
0.175796,0.664228,1.62453,2.13352
-0.0165043,1.20279,1.15029,2.0618
0.483904,1.17112,1.3513,2.25017
-0.271718,1.29438,1.47833,2.08712
0.0912555,1.45075,1.62303,2.18462
0.0180588,1.00926,1.49547,2.00805
-0.0264038,1.25772,1.65766,1.66641
0.0598102,1.13943,1.52185,1.85844
0.242751,1.38195,1.75883,2.07588
-0.488055,1.5762,1.49745,2.41007
0.153947,1.15978,1.66175,1.85068
-0.19291,1.07555,1.73741,2.0683
-0.0899958,0.965521,1.60043,1.78777
-0.24683,0.872257,1.65423,1.70973
-0.0380679,0.696251,1.40476,1.91767
0.069497,0.979567,1.45117,1.44814
-0.391095,0.712261,1.33645,2.3407
0.205211,0.714434,1.22464,2.0204
0.196473,1.18191,1.54923,2.32336
0.0731016,1.15803,1.53525,2.08945
0.0874406,1.06987,1.83006,2.05612
0.293453,1.11252,1.50746,2.0421
0.143408,0.859507,1.33413,1.76413
0.179533,0.837079,1.73509,2.13126
-0.155166,0.95021,1.56768,2.16965
-0.223068,0.989372,1.37147,1.88869
0.119338,0.714944,1.32194,1.91008
0.108402,0.94762,1.46848,1.81642
-0.154132,0.70279,1.46353,2.1948
0.0495257,0.776399,1.38175,1.97552
0.00646175,0.957591,1.31623,1.72445
-0.0634551,1.28635,1.38977,2.01992
0.0274884,0.94555,1.14186,2.13312
-0.239527,0.899381,0.92516,2.12732
-0.151041,0.672281,1.17955,2.42539
-0.330969,1.2457,1.26158,2.27626
0.317429,0.764718,1.31599,1.7413
0.0982004,0.910152,1.17348,1.90292
0.0413944,0.920997,1.41428,2.00281
0.168512,0.81245,1.22279,1.84556
-0.198812,1.042,1.23695,1.81325
0.0211136,0.762767,1.48898,2.18659
-0.179606,1.12104,1.65165,2.10117
0.0203685,1.32397,1.80795,1.7974
-0.0456372,0.818733,1.41516,1.83053
-0.0190444,1.01144,1.43868,1.93588
-0.136254,1.15181,1.57291,2.09418
0.16328,1.20038,1.62828,2.10851
0.272773,1.06261,1.35396,2.11272
0.000990773,1.02105,1.74408,2.09407
0.154459,0.82893,1.2239,2.10295
0.192411,1.13257,1.50821,1.58127
0.0802672,1.31963,1.32732,2.03445
0.00735574,0.834994,1.37982,1.9963
0.168125,0.920957,1.55054,2.12632
-0.00418549,1.04322,1.39373,1.72034
-0.00980975,1.16651,1.23146,1.84465
0.0679401,0.749527,1.70279,2.28018
-0.0431086,0.794557,1.4538,1.90787
0.0961071,1.03057,1.22563,2.21215
0.031352,0.961603,1.50033,2.39539
0.0324521,1.07554,1.28469,1.93924
-0.0255196,1.09277,1.30025,1.84711
0.397652,0.992506,1.43867,2.02931
-0.10104,1.1231,1.47144,2.10952
0.143191,0.827598,1.48232,1.90626
-0.178456,0.805679,1.41037,1.94418
-0.0404736,0.898088,1.56285,2.36586
0.447017,1.14713,1.37915,2.10353
0.0478295,0.738701,1.67425,1.92344
0.0177075,1.07858,1.29701,2.06208
-0.0245074,1.0711,1.31838,2.14083
-0.0508597,0.851729,1.01263,2.00745
-0.488384,0.69408,1.82303,1.87396
-0.161429,1.18044,1.42285,2.39821
0.149952,1.30614,1.38029,2.12349
0.0563368,1.2654,1.43105,2.32383
-0.281694,1.03262,1.08104,1.90527
-0.0613765,0.849594,1.66595,2.17931
0.054192,0.7737,1.80346,1.88776
-0.132774,1.09726,2.0331,1.85842
0.215655,1.16401,1.1048,2.36559
0.166053,1.19736,1.46739,1.97609
-0.170399,0.63702,1.37124,2.22716
-0.0954478,0.770748,1.23511,1.99085
-0.149437,1.35495,1.37313,2.16804
0.010152,0.971191,1.46631,2.26153
0.180021,1.16771,1.24822,1.76116
-0.163037,0.958578,1.50071,1.98041
-0.209863,0.996281,1.73564,1.98752
-0.405278,1.11733,1.99137,2.05864
-0.1254,1.21639,1.25139,1.92995
0.150041,1.03109,1.63255,2.1461
-0.0122932,1.03264,1.31799,1.98242
0.142907,0.943141,1.67417,1.72507
0.00774145,1.24875,1.53684,1.7843
-0.28558,1.0337,1.63979,2.01518
-0.128503,1.14376,1.54681,1.83597
0.0791062,0.975078,1.32324,2.14158
-0.169465,1.22941,1.5906,1.80812
-0.211563,0.9371,1.27895,2.32347
0.157097,1.06377,1.53243,2.13703
-0.188266,0.921772,1.38067,1.76476
-0.414435,1.0435,1.44623,1.88564
0.0812927,1.0724,1.36955,2.07855
